id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
8532,M,0.8375,0.65,0.25,5.783298,2.45223175,1.65844575,2.1262125,11.0
8533,F,1.375,1.1,0.4,23.3883375,10.546014,5.14543425,6.3219385,9.0
8534,F,1.4875,1.175,0.4125,30.03629525,13.42348825,6.80388,8.9300925,9.0
8535,M,1.3,0.975,0.3125,17.349894,7.6260155,3.86970675,4.252425,8.0
8536,M,1.5375,1.1625,0.4125,31.90736225,14.0897015,7.0023265,8.9300925,10.0
8537,M,0.9375,0.7125,0.225,7.1724235,3.572037,1.63009625,2.1262125,8.0
8538,I,1.1,0.8375,0.275,11.89261525,4.80524025,2.608154,3.40194,7.0
8539,F,1.075,0.8125,0.225,12.54465375,4.706017,2.65067825,2.9766975,6.0
8540,F,1.225,0.975,0.3375,16.9813505,8.845044,3.7137845,3.8271825,8.0
8541,M,1.325,1.0625,0.35,23.85610425,7.75358825,4.89028875,7.2291225,12.0
8542,M,1.55,1.25,0.5125,36.117263,16.726205,8.901743,11.0846545,14.0
8543,I,1.0,0.7875,0.225,9.63883,4.2807745,1.7860185,2.28213475,7.0
8544,I,1.225,0.95,0.2875,13.04077,5.74077375,3.6003865,3.8271825,9.0
8545,M,0.9875,0.75,0.2875,8.09378225,3.78465825,1.927766,2.4664065,11.0
8546,I,1.375,1.075,0.325,19.97222275,8.46232575,4.60679375,5.0745605,11.0
8547,F,1.225,0.9875,0.3375,16.7120303,6.7188315,3.98310475,5.2446575,14.0
8548,F,1.6,1.3125,0.4125,34.03357475,15.0535845,7.98038425,9.922325,11.0
8549,F,1.3375,1.0,0.375,25.344453,10.9145575,5.93922025,6.9456275,9.0
8550,I,1.1375,0.8875,0.3125,12.74310025,5.71242425,2.8066005,3.5436875,8.0
8551,F,1.5625,1.25,0.425,42.921143,16.76872925,7.767763,11.66581925,22.0
8552,I,0.8375,0.6625,0.2375,5.25883225,2.0695135,1.17650425,1.70097,7.0
8553,M,1.5375,1.175,0.375,34.5013415,17.1514475,5.8683465,8.9300925,10.0
8554,I,0.6,0.5375,0.15,2.0695135,0.793786,0.3685435,0.7087375,5.0
8555,F,1.2875,1.0,0.35,17.7184375,7.087375,4.2807745,5.2446575,10.0
8556,I,0.5875,0.4375,0.1375,1.99863975,0.94970825,0.29766975,0.56699,5.0
8557,I,1.35,1.05,0.35,16.896302,6.9456275,3.2601925,6.3786375,9.0
8558,F,1.45,1.15,0.375,28.44872325,13.42348825,5.00368675,8.221355,10.0
8559,I,1.0875,0.8375,0.2375,11.35397475,5.85417175,2.14038725,2.87747425,7.0
8560,F,1.7125,1.325,0.55,48.874538,19.94387325,11.60912025,16.3009625,17.0
8561,F,1.6625,1.2875,0.4125,36.55668025,17.27902025,8.68912175,11.056305,12.0
8562,F,1.5125,1.175,0.375,32.205032,13.31009025,6.87475375,8.788345,10.0
8563,I,1.4375,1.125,0.375,24.67823975,11.15552825,4.12485225,6.9456275,11.0
8564,I,1.375,1.0375,0.3375,20.071446,8.97261675,3.912231,6.6621325,9.0
8565,M,1.5625,1.2,0.3875,30.4190135,13.777857,6.066793,8.9300925,11.0
8566,M,1.375,1.0625,0.3375,23.3883375,8.3064035,5.726599,8.0796075,12.0
8567,F,1.475,1.1125,0.3875,28.76056775,12.530479,6.95980225,7.64019025,9.0
8568,F,1.4,1.1125,0.3625,26.01066625,12.190285,6.22271525,7.37087,8.0
8569,F,1.825,1.4875,0.5,55.961913,21.67319275,12.47378,16.44271,15.0
8570,M,1.4,1.1,0.3125,24.42309425,11.4815475,4.7343665,6.23689,8.0
8571,F,1.3125,1.05,0.3875,24.720764,11.01378075,5.5281525,5.8116475,11.0
8572,F,1.275,0.9875,0.4,18.653971,6.98815175,4.5075705,6.0951425,10.0
8573,F,1.7375,1.375,0.5,54.941331,25.004259,13.8062065,13.60776,9.0
8574,F,1.1875,0.95,0.3125,14.72756525,6.0384435,3.8838815,4.3941725,8.0
8575,M,1.375,1.1,0.3875,24.79163775,9.82310175,5.06038575,7.087375,10.0
8576,F,1.4375,1.125,0.425,28.36367475,10.19164525,6.30776375,8.3631025,12.0
8577,M,1.3875,1.025,0.4,25.41532675,9.68135425,6.78970525,8.2497045,10.0
8578,I,0.9375,0.6875,0.25,6.59125875,3.30271675,1.190679,1.8427175,7.0
8579,M,1.35,1.05,0.375,19.97222275,8.51902475,4.2807745,6.23689,8.0
8580,M,1.4,1.0875,0.35,28.576296,15.705623,5.08873525,8.0796075,14.0
8581,M,1.5,1.1875,0.425,35.210079,16.48523425,7.01650125,9.07184,9.0
8582,F,1.4,1.15,0.375,25.51455,9.2135875,5.953395,8.788345,15.0
8583,F,1.1875,0.8875,0.2625,12.48795475,5.74077375,3.10427025,3.685435,8.0
8584,M,1.3125,1.0125,0.35,20.184844,8.3631025,4.53592,6.3786375,9.0
8585,M,1.475,1.15,0.3875,32.4601775,13.42348825,6.95980225,7.7961125,10.0
8586,F,1.5375,1.2125,0.4375,34.8415355,17.463292,7.0023265,9.355335,8.0
8587,M,1.4375,1.125,0.375,27.68328675,12.71475075,6.010094,7.37087,12.0
8588,F,1.4125,1.1375,0.3875,25.92561775,11.92096475,6.78970525,6.6621325,10.0
8589,F,1.375,1.1,0.3625,24.16794875,12.00601325,5.17378375,5.953395,9.0
8590,F,1.525,1.2,0.4125,28.462898,10.5743635,6.90310325,8.5331995,12.0
8591,F,1.175,0.9375,0.3,12.09106175,4.72019175,2.70737725,4.6776675,13.0
8592,F,1.45,1.1,0.4,22.29688175,9.525432,6.7188315,7.89533575,8.0
8593,F,1.4,1.0875,0.4125,29.313383,12.417081,6.406987,9.7805775,10.0
8594,F,1.4125,1.1,0.4,27.22969475,12.643877,4.89028875,7.654365,10.0
8595,I,0.825,0.625,0.1875,4.80524025,2.67902775,0.83631025,1.2757275,5.0
8596,I,1.1375,0.875,0.3125,14.7133905,6.973977,3.78465825,3.5436875,7.0
8597,F,1.3,1.0125,0.35,22.5945515,10.78698475,4.8477645,5.2446575,9.0
8598,F,1.35,1.05,0.375,22.8780465,10.77281,5.25883225,6.3786375,9.0
8599,I,0.9375,0.7,0.225,6.30776375,2.70737725,1.587572,2.1262125,7.0
8600,F,1.675,1.35,0.475,37.137845,14.69921575,7.27164675,11.90679,11.0
8601,I,1.0125,0.75,0.275,9.87980075,3.515338,2.4097075,2.6932025,7.0
8602,M,1.5125,1.175,0.4,32.10580875,16.612807,6.917278,6.7755305,9.0
8603,M,1.575,1.2375,0.5375,37.194544,14.13222575,7.0023265,13.33843975,14.0
8604,F,1.4,1.15,0.3875,26.2232875,11.0846545,5.556502,7.087375,9.0
8605,I,0.8875,0.6875,0.2375,6.23689,2.211261,1.13398,1.8427175,7.0
8606,I,0.9625,0.7125,0.2125,7.81028725,3.16096925,1.6726205,2.26796,6.0
8607,M,1.4625,1.1375,0.3875,27.08794725,11.679994,6.22271525,7.2291225,8.0
8608,F,1.6125,1.2875,0.4125,46.67745175,22.6796,10.92873225,11.623295,11.0
8609,F,1.4875,1.1625,0.4125,27.68328675,11.9351395,5.85417175,7.5126175,12.0
8610,M,1.5,1.2,0.4375,31.31202275,12.7289255,7.07320025,9.7805775,11.0
8611,M,1.4125,1.1,0.375,25.0326085,9.865626,6.08096775,8.221355,11.0
8612,M,1.45,1.15,0.3625,26.138239,12.246984,4.5075705,7.5126175,10.0
8613,F,1.2625,0.9625,0.3125,18.5689225,8.3064035,3.7704835,5.2446575,7.0
8614,F,1.425,1.175,0.3875,27.499015,13.13999325,5.726599,7.7961125,11.0
8615,M,1.3,0.9625,0.3,17.463292,7.3992195,3.288542,4.6776675,9.0
8616,M,1.5625,1.25,0.425,38.14425225,14.911837,6.98815175,10.489315,17.0
8617,F,1.375,1.075,0.3875,25.8830935,11.35397475,6.4353365,7.2291225,8.0
8618,I,1.2125,0.8875,0.3,13.99047825,6.9456275,3.04757125,3.3735905,8.0
8619,F,1.525,1.2375,0.4,31.9498865,15.0535845,6.87475375,8.788345,11.0
8620,I,0.9375,0.6875,0.2,6.633783,6.16601625,1.54504775,1.984465,6.0
8621,F,1.4375,1.125,0.375,23.756881,11.77921725,4.082328,6.520385,8.0
8622,I,0.775,0.5875,0.2,3.72795925,1.360776,0.63786375,1.190679,6.0
8623,M,0.85,0.6375,0.2125,5.31553125,2.31048425,1.20485375,1.5592225,6.0
8624,I,1.0875,0.8,0.25,10.886208,5.23048275,2.05533875,3.118445,6.0
8625,M,1.8375,1.475,0.5,54.941331,25.78387025,11.113004,14.21727425,11.0
8626,M,1.5,1.225,0.4125,32.92794425,15.77649675,6.27941425,8.9300925,9.0
8627,M,1.575,1.275,0.4375,38.9805625,17.1514475,8.9867915,10.0640725,11.0
8628,M,1.65,1.3125,0.475,38.8104655,16.96717575,8.97261675,10.489315,12.0
8629,I,0.9625,0.6625,0.2625,6.0384435,3.30271675,1.3891255,1.70097,6.0
8630,M,1.4875,1.1625,0.3875,29.3417325,14.004653,6.95980225,7.93786,10.0
8631,M,1.3875,1.1,0.4,25.41532675,10.8011595,5.8683465,7.7961125,9.0
8632,F,1.5,1.2375,0.4125,30.71668325,12.60135275,5.48562825,9.7805775,11.0
8633,M,1.6125,1.25,0.4625,45.982889,16.96717575,10.1207715,13.1825175,11.0
8634,I,0.8,0.6125,0.2125,6.23689,2.82077525,1.3891255,1.70097,8.0
8635,F,1.5625,1.1875,0.475,36.3157095,16.782904,8.4198015,10.3475675,12.0
8636,F,1.6625,1.35,0.4875,49.45570275,23.6151335,10.8578585,13.4660125,9.0
8637,F,1.2,0.9375,0.2875,17.98775775,8.7599955,4.23825025,4.252425,8.0
8638,M,1.3125,1.0,0.325,21.9708625,10.19164525,4.46504625,6.23689,9.0
8639,F,1.6625,1.375,0.475,40.483086,16.0174675,9.015141,12.757275,17.0
8640,I,1.325,0.9875,0.3625,18.313777,8.37727725,3.72795925,6.23689,11.0
8641,F,1.8125,1.3,0.525,44.22522,18.21455375,11.07047975,11.90679,15.0
8642,F,1.2125,0.925,0.3,15.87572,6.67630725,3.18931875,6.23689,8.0
8643,M,1.75,1.375,0.4875,60.6962795,32.47435225,13.8062065,13.60776,11.0
8644,M,1.375,1.0625,0.35,22.89222125,8.03708325,4.91863825,7.2291225,10.0
8645,F,1.2875,1.0125,0.325,20.184844,8.97261675,4.422522,5.10291,8.0
8646,I,0.9,0.6875,0.1875,5.82582225,2.721552,1.0489315,1.65844575,6.0
8647,I,1.175,0.8875,0.3,12.74310025,5.783298,2.5231055,3.96893,8.0
8648,F,1.325,1.025,0.3125,19.85882475,9.42620875,3.84135725,6.0951425,9.0
8649,I,1.175,0.8875,0.2625,13.5794105,5.59902625,2.96252275,3.8271825,8.0
8650,I,0.9,0.675,0.25,6.30776375,2.48058125,1.43164975,2.1262125,10.0
8651,I,0.6125,0.4875,0.1375,1.54504775,0.5386405,0.340194,0.4819415,5.0
8652,F,1.625,1.2375,0.4125,35.62114675,16.5277585,8.51902475,8.9300925,9.0
8653,M,1.7,1.35,0.475,44.395317,20.2131935,11.9918385,13.7495075,11.0
8654,F,1.5,1.125,0.4125,26.2799865,9.3269855,5.25883225,8.50485,12.0
8655,I,1.4375,1.125,0.375,25.27357925,11.0846545,5.6699,6.520385,8.0
8656,M,1.5375,1.2375,0.475,34.302895,13.664459,7.49844275,11.623295,13.0
8657,I,1.0625,0.775,0.2625,10.886208,4.479221,2.2963095,3.5436875,7.0
8658,I,1.175,0.925,0.2625,15.2236815,6.6054335,3.061746,4.6776675,9.0
8659,F,1.55,1.1625,0.3875,33.8776525,15.2236815,6.973977,8.66077225,12.0
8660,M,1.325,1.025,0.3875,21.659018,6.293589,5.54232725,7.087375,14.0
8661,F,1.5125,1.125,0.4,29.426781,12.6155275,5.40057975,8.50485,11.0
8662,M,1.4625,1.1625,0.35,30.06464475,15.46465225,6.73300625,7.93786,9.0
8663,F,1.2125,0.925,0.3125,16.68368075,7.654365,3.7137845,4.9611625,9.0
8664,I,0.9125,0.675,0.2375,5.556502,2.721552,0.963883,1.7293195,7.0
8665,M,1.4875,1.1625,0.3625,30.51823675,14.35902175,6.59125875,6.87475375,8.0
8666,F,1.575,1.225,0.375,36.4291075,17.08057375,7.3992195,8.9300925,10.0
8667,M,1.4875,1.225,0.3875,29.48348,12.48795475,5.40057975,8.74582075,11.0
8668,I,1.1375,0.8625,0.3,12.7289255,6.64795775,3.0333965,3.33106625,7.0
8669,I,0.7,0.525,0.2125,3.04757125,1.5025235,0.43941725,0.9922325,6.0
8670,M,1.2625,0.9875,0.3125,20.28406725,8.8733935,3.7137845,6.80388,9.0
8671,F,1.6125,1.275,0.5375,38.9805625,17.6617385,8.88756825,12.190285,16.0
8672,F,1.575,1.225,0.475,30.7592075,12.587178,6.93145275,9.355335,19.0
8673,M,1.55,1.2,0.4,30.674159,12.0485375,6.59125875,10.20582,17.0
8674,M,1.5625,1.2,0.4625,28.859791,13.19669225,5.556502,8.6465975,10.0
8675,I,0.875,0.6625,0.225,5.8116475,2.90582375,1.757669,1.757669,7.0
8676,F,1.275,1.0125,0.35,17.08057375,7.35669525,3.75630875,5.953395,9.0
8677,I,1.0375,0.775,0.25,10.3475675,4.46504625,1.80019325,2.9766975,7.0
8678,F,1.4875,1.1375,0.375,28.22192725,12.8990225,6.4353365,8.50485,8.0
8679,F,1.625,1.3125,0.4875,51.29842025,19.97222275,11.2547515,12.6155275,16.0
8680,M,1.325,1.0125,0.325,24.1821235,10.56018875,5.4714535,8.3631025,13.0
8681,M,1.65,1.2875,0.475,43.431434,18.83824275,10.44679075,10.999606,10.0
8682,M,1.5625,1.225,0.4,31.75144,15.26620575,7.597666,8.0796075,9.0
8683,I,0.9375,0.7125,0.2125,6.917278,2.65067825,1.11980525,1.984465,7.0
8684,M,1.6,1.2875,0.5,34.5580405,14.4298955,7.8528115,12.190285,16.0
8685,M,1.4375,1.175,0.3125,26.308336,12.60135275,5.51397775,7.9095105,9.0
8686,M,1.5125,1.2125,0.4125,30.40483875,13.65028425,6.8322295,8.788345,9.0
8687,I,1.4,1.05,0.35,21.829115,11.736693,5.1879585,6.0951425,7.0
8688,M,1.225,0.9625,0.3375,18.10115575,9.87980075,3.8838815,4.762716,8.0
8689,I,1.4,1.0875,0.35,24.720764,10.4042665,4.52174525,8.0796075,15.0
8690,F,1.3875,1.0875,0.325,22.8213475,9.73805325,4.86193925,6.520385,10.0
8691,I,0.875,0.6625,0.2,5.82582225,2.45223175,1.0489315,1.757669,6.0
8692,F,1.5375,1.125,0.3875,26.2232875,11.4248485,5.7549485,7.7961125,12.0
8693,M,1.5,1.125,0.4875,39.19318375,19.901349,8.618248,8.50485,10.0
8694,I,1.1125,0.825,0.3125,11.226402,4.6209685,2.2963095,3.96893,9.0
8695,I,0.9375,0.7,0.2125,6.293589,2.7499015,1.09145575,1.8994165,7.0
8696,I,0.4375,0.3,0.1125,0.58116475,0.2551455,0.15592225,0.226796,5.0
8697,F,1.4375,1.125,0.375,23.85610425,8.09378225,5.1312595,7.087375,13.0
8698,F,1.5125,1.1875,0.3875,30.730858,13.19669225,5.99591925,9.355335,10.0
8699,I,1.5875,1.25,0.375,36.61337925,16.839603,6.917278,10.489315,19.0
8700,F,1.4875,1.1875,0.4125,26.1098895,10.432616,6.08096775,8.221355,10.0
8701,M,1.625,1.275,0.4125,37.0527965,16.17338975,8.164656,8.9867915,9.0
8702,I,1.075,0.8125,0.275,9.07184,4.46504625,2.08368825,2.9766975,6.0
8703,M,1.35,1.0875,0.425,23.85610425,10.432616,5.8683465,6.0951425,10.0
8704,M,1.4375,1.125,0.425,24.67823975,9.07184,5.54232725,7.087375,13.0
8705,I,0.875,0.6625,0.225,5.613201,2.551455,1.190679,1.71514475,6.0
8706,F,1.5375,1.2,0.4375,31.25532375,13.60776,7.3992195,9.63883,13.0
8707,M,1.1875,0.9375,0.3,16.79707875,7.994559,3.67126025,5.2446575,10.0
8708,I,0.9875,0.7625,0.2,8.00873375,4.74854125,1.77184375,2.551455,7.0
8709,I,1.6,1.25,0.4125,32.16250775,14.13222575,7.200773,9.4970825,10.0
8710,M,1.4375,1.1,0.3875,29.5685285,10.149121,6.13766675,8.50485,15.0
8711,F,1.4875,1.1,0.3375,23.88445375,11.169703,5.3013565,7.37087,8.0
8712,I,1.1,0.825,0.25,11.0279555,5.76912325,2.11203775,2.83495,7.0
8713,M,1.75,1.4375,0.5375,51.24172125,17.44911725,10.87203325,16.159215,19.0
8714,F,1.525,1.175,0.4125,31.127751,11.92096475,8.2497045,8.9300925,11.0
8715,F,1.45,1.1125,0.35,23.530085,10.61688775,5.8116475,7.2291225,10.0
8716,M,1.5625,1.2375,0.4625,32.16250775,14.04717725,7.38504475,8.618248,11.0
8717,F,1.175,0.85,0.3125,12.51630425,5.273007,2.39553275,4.1106775,9.0
8718,M,1.25,1.0125,0.325,19.901349,8.618248,4.46504625,6.23689,9.0
8719,I,1.0125,0.7625,0.225,7.6260155,3.18931875,1.8994165,2.67902775,7.0
8720,F,1.5375,1.2125,0.4125,32.16250775,12.8423235,7.200773,8.50485,15.0
8721,I,0.9375,0.7125,0.2,7.3425205,3.1467945,1.63009625,1.91359125,8.0
8722,I,0.9375,0.7375,0.2,7.144074,3.3735905,1.63009625,2.551455,7.0
8723,F,1.5125,1.225,0.3875,28.98736375,11.0846545,6.123492,8.788345,11.0
8724,M,1.2125,0.975,0.3125,16.6411565,6.9456275,3.742134,4.252425,9.0
8725,M,1.3375,1.0375,0.35,24.7491135,11.793392,5.9250455,6.7755305,8.0
8726,M,1.275,0.9625,0.3125,17.8885345,8.09378225,3.515338,4.9611625,9.0
8727,F,1.4625,1.125,0.375,30.94347925,12.303683,5.76912325,8.71747125,19.0
8728,F,1.3375,1.0375,0.35,19.66037825,9.05766525,4.025629,5.6699,13.0
8729,I,0.5875,0.4375,0.1375,1.82854275,0.737087,0.510291,0.56699,5.0
8730,I,1.425,1.0875,0.375,24.79163775,10.02154825,5.499803,7.087375,9.0
8731,M,1.7375,1.3,0.4875,47.9390045,22.69377475,10.90038275,11.12717875,11.0
8732,M,1.3375,1.125,0.325,22.89222125,9.82310175,5.10291,7.087375,13.0
8733,M,1.2875,0.975,0.3375,15.2236815,6.860579,3.89805625,4.252425,9.0
8734,M,1.5375,1.1875,0.425,30.107169,9.015141,6.33611325,10.77281,20.0
8735,F,1.15,0.9375,0.3125,13.99047825,5.9817445,3.3735905,4.252425,12.0
8736,M,1.7125,1.375,0.4875,47.95317925,24.56484175,10.4609655,12.757275,12.0
8737,F,1.4875,1.15,0.35,24.323871,9.87980075,4.706017,8.3631025,11.0
8738,I,0.6375,0.475,0.175,2.83495,1.1056305,0.5953395,0.7087375,5.0
8739,F,1.5,1.1625,0.4875,36.1867765,13.79203175,7.9662095,13.324265,29.0
8740,M,1.575,1.275,0.4,33.8776525,14.4298955,6.690482,9.63883,11.0
8741,I,1.15,0.9,0.275,12.99824575,5.499803,2.4664065,3.5436875,7.0
8742,F,1.525,1.2125,0.4,31.19862475,13.53688625,6.4920355,8.60407325,12.0
8743,F,1.425,1.15,0.325,22.49532825,10.149121,4.422522,5.8116475,9.0
8744,M,1.6125,1.3,0.4375,39.7743485,16.44271,6.08096775,12.2186345,11.0
8745,M,1.425,1.125,0.3375,27.1304715,12.1052365,5.88252125,5.6699,8.0
8746,F,1.6125,1.25,0.4375,37.7331845,15.60639975,8.561549,9.07184,10.0
8747,F,1.4,1.0875,0.4,26.365035,9.87980075,4.49339575,8.6465975,13.0
8748,M,1.3625,1.0625,0.3625,24.4089195,7.69688925,5.726599,8.0796075,11.0
8749,F,1.4,1.15,0.375,24.13959925,10.829509,5.1312595,7.087375,9.0
8750,I,1.1375,0.8375,0.2875,12.94154675,4.77689075,2.59397925,4.252425,7.0
8751,M,1.6125,1.3,0.4375,44.04094825,17.916884,8.46232575,11.1980525,14.0
8752,M,1.4375,1.05,0.4375,24.16794875,8.164656,4.3941725,7.087375,14.0
8753,F,1.625,1.2875,0.4125,32.13415825,15.37960375,6.42116175,9.7805775,10.0
8754,I,1.3375,1.0,0.3375,22.01338675,10.77281,4.86193925,5.2446575,9.0
8755,I,1.25,0.9875,0.35,17.633389,8.51902475,3.07592075,5.6699,10.0
8756,M,1.6125,1.25,0.475,39.179009,16.5277585,6.81805475,11.3114505,12.0
8757,M,1.1625,0.925,0.2875,12.9557215,5.65572525,2.70737725,4.6776675,9.0
8758,M,1.575,1.2875,0.4,32.1199835,14.89766225,8.8166945,8.50485,11.0
8759,M,1.275,1.0125,0.3125,17.349894,7.6260155,3.9972795,5.5281525,12.0
8760,M,1.575,1.225,0.425,36.85435,18.46969925,7.75358825,8.788345,11.0
8761,M,1.0375,0.775,0.2375,9.07184,4.195726,1.984465,2.9766975,11.0
8762,F,1.25,0.95,0.3125,15.025235,6.67630725,3.01922175,4.9611625,10.0
8763,F,1.2875,0.9625,0.35,21.885814,9.07184,3.96893,7.2291225,11.0
8764,M,1.5,1.175,0.375,30.83008125,12.133586,6.08096775,7.7961125,13.0
8765,M,1.5875,1.2375,0.425,38.5269705,20.581737,7.95203475,9.922325,11.0
8766,I,0.7875,0.575,0.175,3.6003865,2.211261,0.907184,1.13398,6.0
8767,F,1.325,1.0625,0.375,23.85610425,8.32057825,5.0178615,7.2291225,15.0
8768,I,1.55,1.175,0.375,30.40483875,13.5794105,6.577084,8.06543275,11.0
8769,M,1.425,1.1,0.35,26.54930675,11.169703,5.216308,8.221355,11.0
8770,M,1.375,1.0625,0.375,24.79163775,10.432616,4.83358975,8.06543275,11.0
8771,M,1.2625,1.0,0.3125,20.87940675,10.262519,4.46504625,4.819415,8.0
8772,I,0.825,0.625,0.1875,5.3013565,2.1829115,1.7293195,1.2190285,6.0
8773,F,1.55,1.2125,0.4125,38.00250475,14.18892475,8.561549,11.4815475,16.0
8774,I,1.2,0.8875,0.325,16.9813505,7.200773,3.27436725,4.9611625,8.0
8775,I,1.4125,1.0875,0.375,21.6873675,9.19941275,4.66349275,6.3786375,8.0
8776,M,1.525,1.2125,0.4,32.16250775,13.947954,7.3425205,8.9300925,9.0
8777,F,1.375,1.0625,0.3625,22.849697,9.62465525,5.93922025,6.0951425,12.0
8778,M,1.4,1.125,0.4375,24.28134675,9.31281075,5.953395,7.7961125,13.0
8779,F,1.6125,1.2625,0.45,36.6559035,16.48523425,7.52679225,10.035723,10.0
8780,M,1.5375,1.175,0.4,25.0326085,10.659412,5.68407475,7.5126175,9.0
8781,F,1.7375,1.375,0.4875,47.513762,20.05727125,10.319218,13.60776,11.0
8782,I,1.45,1.125,0.325,21.885814,10.6310625,4.26659975,5.10291,8.0
8783,I,1.1,0.8875,0.3125,14.75591475,6.78970525,3.24601775,4.1106775,8.0
8784,F,1.15,0.8375,0.3,12.813974,5.74077375,2.67902775,3.2601925,11.0
8785,I,1.2125,0.925,0.3625,14.5999925,5.6699,3.04757125,4.9611625,10.0
8786,M,1.225,0.95,0.35,15.4504775,6.13766675,3.1467945,5.2446575,11.0
8787,M,1.5125,1.1875,0.4,31.62386725,13.60776,7.61184075,8.0796075,11.0
8788,M,1.6125,1.2875,0.4,37.83240775,18.653971,8.4198015,9.7238785,11.0
8789,I,1.1375,0.875,0.275,13.39513875,5.896696,2.2963095,3.5436875,8.0
8790,F,1.7625,1.4125,0.4625,49.384829,21.98503725,11.94931425,12.47378,11.0
8791,F,1.125,0.9125,0.275,12.6722265,5.54232725,2.324659,3.96893,7.0
8792,F,1.25,1.0,0.3,16.68368075,6.78970525,3.572037,5.2446575,10.0
8793,F,1.5875,1.2625,0.475,40.69570725,16.48523425,8.9300925,13.7495075,19.0
8794,I,0.8875,0.7125,0.225,5.1312595,2.42388225,1.190679,1.70097,6.0
8795,I,0.6375,0.4625,0.175,2.0695135,0.7654365,0.60951425,0.7087375,6.0
8796,M,1.5875,1.225,0.4,33.849303,14.92601175,8.29222875,9.07184,11.0
8797,M,1.65,1.2625,0.45,41.95163425,19.561155,8.60407325,12.5021295,12.0
8798,M,1.5375,1.2,0.3625,34.31706975,15.97494325,6.56290925,9.4970825,12.0
8799,I,0.7125,0.5375,0.175,2.84912475,1.20485375,0.52446575,0.9922325,7.0
8800,M,1.45,1.125,0.45,28.4345485,11.226402,5.40057975,8.788345,11.0
8801,M,1.4125,1.125,0.375,24.79163775,10.47514025,4.706017,6.80388,9.0
8802,I,1.375,1.05,0.3125,21.64484325,11.15552825,4.53592,5.896696,9.0
8803,F,1.425,1.2125,0.4,29.937072,10.47514025,7.1724235,8.9300925,14.0
8804,F,1.425,1.125,0.4125,29.426781,12.303683,5.51397775,8.63242275,12.0
8805,F,1.5625,1.225,0.425,32.4601775,13.02659525,7.824462,9.19941275,11.0
8806,M,1.4375,1.1,0.35,24.7491135,9.865626,6.4353365,8.6465975,11.0
8807,F,1.0625,0.825,0.2625,11.43902325,4.9611625,3.01922175,3.40194,7.0
8808,I,1.0375,0.8125,0.25,9.19941275,3.855532,1.74349425,2.6932025,6.0
8809,M,1.4875,1.1875,0.4625,29.7386255,10.3475675,8.20718025,10.1207715,10.0
8810,I,1.325,1.0125,0.35,18.540573,7.35669525,4.5642695,5.386405,16.0
8811,M,1.475,1.1375,0.4125,30.1922175,13.02659525,6.08096775,7.44174375,9.0
8812,M,1.3125,1.025,0.35,20.28406725,7.98038425,4.63514325,6.23689,13.0
8813,F,1.475,1.25,0.4,31.90736225,13.947954,6.747181,9.2135875,14.0
8814,M,1.3625,1.05,0.35,23.62930825,9.62465525,5.57067675,6.6621325,10.0
8815,M,1.4125,1.1,0.3375,23.7285315,9.62465525,5.40057975,6.747181,10.0
8816,I,1.15,0.8125,0.275,10.44679075,4.53592,2.48058125,2.83495,7.0
8817,I,1.0125,0.725,0.225,9.17106325,5.1312595,1.8994165,2.28213475,6.0
8818,I,1.2875,1.0375,0.325,19.43358225,7.314171,4.43669675,5.6699,8.0
8819,F,1.7625,1.4125,0.5,49.384829,20.0430965,9.015141,14.628342,11.0
8820,I,0.925,0.6875,0.2375,6.08096775,2.324659,1.60174675,1.984465,7.0
8821,M,1.45,1.175,0.3375,26.01066625,12.57300325,5.2446575,6.80388,8.0
8822,M,1.2375,0.9625,0.3,16.5844575,7.9095105,3.6003865,3.6003865,8.0
8823,I,1.025,0.75,0.25,8.63242275,3.92640575,1.68679525,2.551455,7.0
8824,F,1.325,1.075,0.275,20.53921275,9.99319875,4.706017,5.216308,8.0
8825,I,1.325,1.0,0.325,17.0380495,8.32057825,3.8838815,5.2446575,8.0
8826,I,1.25,0.95,0.3,15.932419,7.10154975,3.52951275,4.819415,8.0
8827,F,1.4375,1.0875,0.375,28.689694,13.11164375,6.2085405,8.3631025,10.0
8828,F,1.3125,1.0125,0.35,21.5172705,9.2135875,4.706017,6.0951425,10.0
8829,F,1.3125,1.0125,0.375,21.8007655,7.7961125,4.422522,7.2291225,10.0
8830,I,1.2,0.95,0.3125,14.004653,7.10154975,2.67902775,4.252425,7.0
8831,M,1.45,1.1,0.375,23.85610425,10.98543125,5.99591925,7.654365,10.0
8832,I,1.05,0.8125,0.2375,10.829509,4.40834725,1.814368,2.9766975,7.0
8833,F,1.6,1.225,0.45,33.26813825,13.5794105,7.2291225,9.7805775,13.0
8834,M,1.25,0.975,0.325,17.70426275,8.15048125,4.0539785,5.2446575,10.0
8835,F,1.4,1.125,0.4,24.73493875,8.164656,4.32329875,8.9300925,19.0
8836,M,1.3,1.0,0.3,18.540573,8.34892775,4.025629,4.819415,9.0
8837,F,1.25,0.9375,0.3125,22.2543575,9.015141,5.65572525,5.2446575,9.0
8838,M,1.1875,0.9,0.3375,14.04717725,5.159609,2.65067825,4.706017,14.0
8839,M,1.6,1.25,0.4125,34.8415355,17.08057375,8.68912175,9.4970825,9.0
